PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)
-0.08569245803021484,-0.2929594866228891,0.1414078735587919,-0.03750632384477937,0.5312691628750601,-0.204202561263925,0.6267970806924895,-0.6352620783306173,-0.286270765187193,0.04322841121280584,0.051570765704460536,0.19314429640935013,2.2
0.6915686076002244,2.6488099595626102,0.18240767515114661,0.16785763585131708,-0.09492691995276442,0.03132427149940342,0.4220088826797329,0.460132261969144,0.6760839337318211,0.12177545922455764,0.3829099794810662,0.20395048282821207,2.5
-0.4075271180178186,-0.2929594866228891,0.1389961205239475,-0.05217517810878626,-0.2971765864561612,0.3296582596662861,0.09119717819758764,0.5546368717204959,-0.0880741452725219,0.237285823947722,0.2406290229769943,0.20902596072224408,1.0
-0.4773591668830534,1.3129692433046787,-0.01294432067124928,-1.0936638308532753,-0.522762752940719,2.449399754536242,-0.026949859117464236,-0.2959046160416717,-0.724505513665188,0.029367167446026115,0.37316470848763666,0.19806364512963737,0.6
-0.5562997438611449,-0.2929594866228891,0.015996715746883442,-0.82669068324835,-0.17271525322330164,0.8886419427579189,0.3117383145190178,-1.2516898737542084,-0.8764562555997691,-0.14620858693318378,0.154870638234814,0.18805090205275724,1.1
-0.10087333821830936,-0.2929594866228891,0.028055480921105408,-0.7269424742531032,-0.19994116986798965,0.10041214244331309,0.2172206846669763,-0.6502969026092414,-0.0880741452725219,-0.028388014915556085,0.6830643260786973,0.1996326153510401,0.8
-0.17981391519640086,-0.2929594866228891,0.18481942818599098,0.1795927192625226,0.18511107982116953,0.25114931541184327,0.19359127720396593,0.17876626475489157,-0.3325166431672829,0.32276349384286374,0.07301036189000563,0.21036201693035542,1.6
-0.5441550397106693,-0.2929594866228891,0.10764333107097039,-0.21059880416006066,-0.3594072530725909,0.5746061657401477,0.16996186974095556,0.011235365650222187,-0.28406858052147443,0.33200432302071686,-0.16087614195230432,0.20206157577536504,1.2
-0.395382413867343,-0.2929594866228891,0.030467233955949805,-0.7122736199890963,-1.4328862522060044,0.505518294796238,-2.0275730243190093,-0.746949344400397,-0.5835656950591996,0.006265094501393235,0.42578917185215626,0.19773347031958688,-200.0
0.17845485724262974,-0.2929594866228891,0.30058357385852186,0.6695324516803527,-0.0054703366916466255,0.03760498703975885,0.20146774635830272,0.876811677691014,0.2951059865625089,0.1795306415861398,0.22308753518882107,0.2041782778522004,1.6
0.26954013837119684,-0.2929594866228891,0.1751724160466134,0.13265238561770054,0.6207257461361779,-0.27015007443765693,0.8788440936312669,-0.6545925666888484,0.8412477836607137,-0.030698222210019364,0.03597833211497312,0.19014200918307703,-200.0
1.1955738298449623,-0.2929594866228891,0.4621710271930962,1.253352851387827,0.6479516627808659,-0.9547480683363982,0.34324419113636495,1.1603255069450698,1.237641023490056,0.40131054185461545,0.225036589387507,0.22444691599785832,3.2
-0.21017567557258987,-0.2929594866228891,0.17999592211630216,0.15612255244011156,-1.4328862522060044,0.3013950397346867,-2.0275730243190093,0.664176305750472,0.11232465930786777,0.23497561665325875,0.2659667275599113,0.20949178874882696,1.6
1.0862714924906818,-0.2929594866228891,0.2595837722661672,0.5023075130706741,1.5464069120555708,-0.8385548308398229,1.2096557981134122,0.009087533610418735,1.2838869014701457,0.11946525193009436,0.225036589387507,0.20031344092835351,2.8
-0.4864676949959101,-0.2929594866228891,0.0328789869907942,-0.6858696823138839,-0.11048458660687185,0.6562554677647682,0.06756777073457726,-0.5966011016141551,-0.5329154477476726,0.07557131333529188,0.4920570146074775,0.20301882677504635,1.0
1.2957676390863861,-0.2929594866228891,0.7998164520713114,2.253768712193097,1.99368982836116,-1.001853434889064,1.3199263662741272,1.662918204259078,1.7793784512568236,0.42672282209371165,-0.13748749156807336,0.20969654832095133,6.5
0.04486311158739801,-0.2929594866228891,0.3029953268933663,0.6783337642387568,0.40291841297867376,-0.2544482855867684,0.6425500190011632,0.5653760319195132,0.8456521529921508,0.3874492980878357,-0.18621384653522124,0.20448797670503846,2.8
0.6369174389230842,-0.2929594866228891,0.26923078440554477,0.5433803050098934,-0.11826341993392558,-0.06288646160592795,0.36687359859937535,0.7372025951037895,0.20922078459948476,0.4059309564435421,-0.22129682211156768,0.20410661200195687,2.2
0.0,0.0,5.355167497987686e-18,3.335311308548373e-16,0.0,0.0,0.0,-4.883604651248455e-16,0.0,0.0,0.0,0.0,
0.4577830527035689,2.904298621141996,0.16793715694208022,0.10038090623688539,-0.32829191976437605,0.27313181980308726,0.1305795239692716,0.49449757460599925,-0.010997681972372027,0.3990003345601521,-0.14333465416413105,0.20724967143406547,1.9
1.2775505828606728,-0.2929594866228891,0.5803469259004715,1.6288755205464032,1.9781321617070522,-0.9767305727276422,0.9812381926376451,0.6727676339096859,2.285880924372094,0.10098359357438803,0.26401767336122534,0.20017010922786646,4.7
0.5124342213807092,-0.2929594866228891,0.33434811634634337,0.8015521400564147,0.14621691318590094,-0.5810454936852505,0.46926769760575365,1.3042302536119013,1.043848772906822,0.45444530962727114,0.17436118022167318,0.22810955284423243,2.6
0.35758924346214505,-0.2929594866228891,0.16070189783754707,0.056374343444864715,-0.24661416983031198,0.2637107464925541,0.32749125282769137,0.44294960565071634,0.3281387565482874,0.17491022699721323,0.38680808787843796,0.20810454264768458,2.3
0.609591854584514,-0.2929594866228891,0.17034890997692465,0.1121159896480909,0.6596199127714465,-0.5402208426729402,0.9339793777116244,-0.534313972459855,1.1275317902041275,-0.1023146483383813,0.5076494481969648,0.19347703071405217,1.6
1.332201751537813,-0.2929594866228891,0.22823098281319004,0.3761553664002149,1.258590078954583,-0.8134319686784012,1.028497007563666,0.13580962395882248,1.3499524414417028,0.10329380086885132,0.5544267489654269,0.20633337234880905,3.3
-0.6838191374411389,-0.2929594866228891,0.0328789869907942,-0.6888034531666852,-0.5149839196136654,0.756746916410455,-0.08996161235215858,-0.1090432285787712,-0.7905710536367451,0.27193893336467134,0.11978766265846759,0.2079560919578944,0.4
-0.48039534292067226,-0.2929594866228891,0.14623137962848068,-0.011102386169566972,0.46125966293157666,0.2574300309521987,0.5007735742231008,-0.6782187191266864,-0.28406858052147443,0.0894325571020716,-0.1491818167601888,0.19101991584856012,1.7
0.10862280837739498,-0.2929594866228891,0.1414078735587919,-0.03750632384477937,1.0018885791618102,-0.27329043220783467,0.9969911309463187,-0.8758192667886041,1.0042094489238877,-0.0029757346764599252,-0.09460829919698314,0.18905934294546958,2.1
0.1238036885654895,-0.2929594866228891,0.2861130556494555,0.6108570346243252,-0.10270575327981814,-0.30469400990961176,0.48502063591442723,0.6298109931136168,0.5681768851116114,0.3712778470265928,-0.11604789538252826,0.20648438253325077,2.2
0.6035195025092762,-0.2929594866228891,0.5851704319701604,1.6406106039576087,-1.4328862522060044,-0.7600458865853801,-2.0275730243190093,1.1259601943082145,1.36977210343317,0.6115394056507747,-0.37917021220512687,0.20865739349242027,-200.0
-0.832591763284465,-0.2929594866228891,0.018408468781727836,-0.8090880581315417,-0.6161087528653637,1.4507659836197293,-0.302626279519252,-0.25939147136501295,-1.3014778960834528,0.5214413211667065,-0.37917021220512687,0.20282430518152822,0.2
1.2289717662587702,-0.2929594866228891,0.5152295939596729,1.4235115608503068,1.5541857453826244,-1.0520991592119073,0.46926769760575365,1.1903951555023182,1.5305315840306255,0.27424914065913464,0.41799295505741263,0.2179509185722137,3.8
-0.2587544921744923,-0.2929594866228891,0.08111404768768206,-0.3690224302113351,-0.4994262529595579,0.254289673182021,-0.011196920808790653,0.3291145075411333,-0.8918715482597992,0.5907475400006051,-0.14333465416413105,0.22434965520109926,0.9
0.9405350426849746,-0.2929594866228891,0.4525240150537187,1.2210813720070117,-1.4328862522060044,-0.7788880332064463,-2.0275730243190093,1.04219474475588,0.7355429197062224,0.11946525193009436,0.7980585238011664,0.21290871410865184,-200.0
-0.03104128935307458,-0.2929594866228891,0.1389961205239475,-0.043373865550382126,0.4068078296422006,1.2749059484897776,0.4377618209884065,-0.3044959442008855,-0.09688288393539617,0.003954887206929956,0.7785679818143072,0.2031775154434427,2.2
-0.5016485751840046,-0.2929594866228891,0.07870229465283766,-0.38369128447534195,-0.22716708651267767,0.4050268461505512,0.1384559931236084,-0.3130872723600993,-0.1695549779041089,0.12177545922455764,0.37901187108369433,0.20385578152610456,1.0
1.6995790520897003,3.050292142044502,0.4308182377401192,1.1477371006869772,0.42236549629630804,-0.10685147038841591,0.8473382170139196,1.136699354507232,1.3984005040875114,0.14256732487472723,0.05741792830051823,0.19791263494519565,4.2
-0.034077465390693486,-0.2929594866228891,0.18964293425567977,0.19426157352652948,-1.4328862522060044,0.7347644120192109,-2.0275730243190093,0.29474919490427803,-0.06164792928389909,0.22573478747540557,-0.0263914022429761,0.20032367890695973,-200.0
0.1329122166783462,-0.2929594866228891,0.09076105982705963,-0.3103470131553075,0.28234649640934106,-0.06602681937610566,0.5480323891491217,-0.4011483859920409,-0.06164792928389909,0.0894325571020716,0.4667193100245605,0.2035076902534932,1.6
-0.23446508387354112,-0.2929594866228891,0.09558456589674842,-0.28100930462729373,0.11899099654121291,0.1286753623749125,0.11482658566059802,0.06922683072491544,-0.3347188278330015,0.23266540935879543,0.568070128356228,0.2183732351897201,1.5
-0.05836687369164471,-0.2929594866228891,0.15105488569816947,0.01236778065284405,0.255120579764653,-0.07858825045681651,0.4771441667600904,-0.2529479752456026,-0.31049479651009726,0.18646126346952968,0.2347818603809366,0.20504850603372882,1.9
0.011465175173590069,-0.2929594866228891,0.06182002340892691,-0.49224080602899295,-0.12215283659745244,-0.009500379512906838,0.3353677219820282,-0.6696273909674726,-0.8081885309624935,0.17260001970275,-0.07121964881275224,0.19631295078797426,1.0
0.026646055361684587,-0.2929594866228891,0.07387878858314888,-0.4159627638561571,0.16177457984000837,-0.08800932376734964,0.5007735742231008,-0.8736714347488007,0.37878900385981445,-0.14620858693318378,0.5329871527798816,0.191887584535437,2.5
-0.16463303500830634,-0.2929594866228891,0.08111404768768206,-0.3690224302113351,-0.468310919651343,0.2825528931136204,-0.08996161235215858,0.39354946873523694,-0.7971776076339008,0.6230904421230912,-0.16867235874704797,0.2261899318555667,1.0
-0.48039534292067226,-0.2929594866228891,0.03770249306048298,-0.6653332863442742,-0.08325866996218384,0.624851890062991,0.4141324135253961,-1.2323593853959773,-0.9425217955713262,0.0016446799124666344,-0.16867235874704797,0.18805090205275724,0.8
0.7188941919387946,-0.2929594866228891,0.4308182377401192,1.1477371006869772,0.9357684958818536,-0.6250105024677385,0.9576087851746348,0.7200199387853619,1.0394444035753847,0.4059309564435421,-0.17646857554179166,0.2062079571108829,3.4
0.19970808950596208,-0.2929594866228891,0.08593755375737085,-0.34261849253612264,0.13454866319532036,-0.13511469032001533,0.611044142383816,-0.5042443239026067,0.037450380673436465,0.029367167446026115,0.32054024512311685,0.19725484481974623,1.4
-0.5198656314097181,-0.2929594866228891,-0.01294432067124928,-1.1083326851172823,-0.33218133642790293,0.8697997961368525,0.09907364735192443,-0.7448015123605934,-0.6342159423707268,0.05477944768512227,0.5018022856009071,0.20183889974067984,0.5
-0.4712868148078156,-0.2929594866228891,0.04252599913017177,-0.6271942652578563,-1.4328862522060044,0.16007894007668963,-2.0275730243190093,0.17876626475489157,-0.46684990777611557,0.26731851877574475,0.5251909359851381,0.2206895778493767,-200.0
0.46385540477880666,-0.2929594866228891,0.2547602661964784,0.47883734624826313,0.9629944125265416,-0.455431182878142,0.19359127720396593,0.49449757460599925,0.38539555785697016,0.23959603124218531,0.5875606703430872,0.21967089897805814,2.3
1.392925272290191,-0.2929594866228891,0.5489941364474944,1.5291273115511563,1.6630894119613766,-1.174573112248838,0.8237088095509093,0.8166723805765173,1.6648648486394582,0.07557131333529188,0.4296872802495282,0.2019310415481358,4.7
-3.792863399962896,-0.2929594866228891,-4.865391426778169,-3.2118463865758704,4.156205493282094,-3.1153142142186643,1.1466440448787178,-3.4210002339556964,-2.591958110194534,-4.842860016577048,-4.667089449314141,-4.940449483180866,8.6
0.6035195025092762,-0.2929594866228891,0.26199552530101156,0.5199101381874824,0.056760329924783144,-0.24816757004641296,0.44563829014274325,0.8682203495318002,0.46467420582283864,0.17260001970275,0.47841363521667607,0.21031082703732432,2.5
-0.37716535764162956,-0.2929594866228891,0.05699651733923812,-0.5215785145570068,-0.3632966697361178,0.45213221270321685,0.1384559931236084,0.13366179191901903,-0.015402051303809164,0.26731851877574475,0.13343104204926892,0.20797656791510685,0.3
-0.3225141889644893,-0.2929594866228891,0.15105488569816947,0.015301551505645428,-1.4328862522060044,0.07528928028189139,-2.0275730243190093,-0.5665314530569068,0.1916033072737362,-0.026077807621092807,0.39460430467318175,0.19555789986576577,-200.0
1.1378864851302033,-0.2929594866228891,0.49834732271576215,1.3677699146470805,1.6358634953166886,-0.9673094994171091,0.6267970806924895,1.2677171089352426,0.8126193830063724,0.24421644583111188,0.8331414993775128,0.227641165322998,5.1
0.8160518251425994,2.196230044764841,0.23546624191772325,0.40549307492822867,-0.09881633661629127,0.49609722148570484,0.32749125282769137,0.6061848406757788,0.20041204593661047,0.34124515219856993,-0.19595911752865083,0.20118622860453353,2.3
0.0,0.0,5.355167497987686e-18,3.335311308548373e-16,0.0,0.0,0.0,-4.883604651248455e-16,0.0,0.0,0.0,0.0,
-0.006751881052123352,-0.2929594866228891,0.12452560231488115,-0.11965190772321795,0.2706782464187605,-0.12255325923930448,0.7922029329335621,-0.9316628998234939,-0.16074623924123463,0.07095089874636527,-0.23494020150236913,0.18880595297496575,1.5
-0.21017567557258987,-0.2929594866228891,0.22581922977834568,0.3644202829890094,-1.4328862522060044,0.4050268461505512,-2.0275730243190093,0.7028372824669342,-0.059445744618180515,0.3828288834989092,-0.11409884118384231,0.20731877778965746,-200.0
-0.489503871033529,-0.2929594866228891,0.020820221816572233,-0.7914854330147335,0.006197913298933956,0.8478172917456086,0.4771441667600904,-1.3526379796249708,-1.0284069975343504,-0.042249258682335825,-0.21739871371419586,0.18626181529132085,1.0
-0.43485270235638873,-0.2929594866228891,0.09076105982705963,-0.3074132423025061,0.16566399650353525,0.31709682858557525,0.6346735498468263,-1.1936984086795153,-0.7377186216594994,0.06171006956851215,-0.39281359159592827,0.1855528352728403,1.3
0.34240836327405055,-0.2929594866228891,0.29576006778883307,0.6519298265635444,-0.1960517532044628,-0.28899222105872324,0.6425500190011632,0.9970902719200073,0.14755961395936484,0.630021064006481,-0.24468547249579872,0.22071261330124067,2.3
1.0619820841897307,3.9189535914144136,0.3777596709735424,0.9599757661076891,0.1306592465317935,-0.46799261395885283,0.4535147592970801,1.435248008039912,0.9601657556095163,0.22573478747540557,0.41799295505741263,0.21320817498288372,3.4
-0.44092505443162655,-0.2929594866228891,0.030467233955949805,-0.7210749325475004,-1.4328862522060044,0.5997290279015693,-2.0275730243190093,-0.5063921559424102,-0.5527351097391398,0.07095089874636527,0.6382360795089213,0.20547850113518992,1.1
-0.19803097142211426,-0.2929594866228891,0.04252599913017177,-0.6271942652578563,0.21622641312938443,0.18834216000828904,0.34324419113636495,-0.8006451453954833,-0.015402051303809164,-0.10000444104391802,0.6577266214957803,0.19537361625085387,0.9
-0.14945215482021182,-0.2929594866228891,0.2041134524647461,0.2646720739937625,-0.04436450332691523,0.16950001338722276,0.35899712944503853,0.715724274705755,-0.21580085588419884,0.3204532865484004,0.03402927791628732,0.20863691753520786,2.3
-0.613987088575904,-0.2929594866228891,0.003937950572661473,-0.935240204802001,-0.526652169604246,1.0896248400492925,-0.22386158797588404,-0.15414770141464373,-1.035013551531506,0.19108167805845624,0.7454340604366466,0.21896703794888073,0.4
-0.45610593461972104,1.4078650318913077,0.020820221816572233,-0.7768165787507266,-0.4333061696796013,1.9657846579288742,0.1463324622779452,-0.7362101842013796,-1.2155926941204287,0.08019172792421844,-0.2466345266944846,0.18883666691078438,1.0
0.1329122166783462,-0.2929594866228891,0.11487859017550357,-0.17245978307364276,0.955215579199488,-0.2010622034937473,1.3750616503544848,-0.5386096365394619,0.10571810531071206,-0.11617589210516105,0.8292433909801409,0.19644860400450664,1.8
-0.18588626727163865,2.028337495726959,0.09799631893159282,-0.26927422121608824,-0.1766046698868285,0.9828526758632502,0.3196147836733546,-0.21428699852914043,-0.7024836670080024,0.13794691028580064,-0.18231573813784935,0.19206674916104582,1.5
0.08129722403882485,-0.2929594866228891,0.252348513161634,0.47003603368985897,-0.08714808662571069,0.07842963805206911,-2.0275730243190093,0.7329069310241826,0.0352481960077179,0.5722658816448987,-0.35967967021826774,0.20732901576826365,2.0
-3.792863399962896,-0.2929594866228891,-4.865391426778169,-3.2118463865758704,0.19677932981175011,-3.1153142142186643,0.7528205871618782,-3.4210002339556964,-2.591958110194534,-4.842860016577048,-4.667089449314141,-4.940449483180866,1.8
-0.05533069765402581,-0.2929594866228891,0.11487859017550357,-0.1783273247792455,-0.4722003363148699,0.003061051567804011,-0.08208514319782179,0.531010719282658,-0.5285110784162355,0.5283719430500963,-0.0010536976600592474,0.22712414740338402,1.2
0.17238250516739195,2.707207367923613,0.2595837722661672,0.5081750547762769,-0.2038305865315165,0.3861846995294849,0.32749125282769137,0.3054883551032953,-0.22681177921279166,0.21880416559201576,-0.2583288518866001,0.19323387872215456,2.3
-3.792863399962896,-0.2929594866228891,-4.865391426778169,-3.2118463865758704,1.764214245213075,-3.1153142142186643,0.8394617478595829,-3.4210002339556964,-2.591958110194534,-4.842860016577048,-4.667089449314141,-4.940449483180866,3.6
-3.792863399962896,-0.2929594866228891,-4.865391426778169,-3.2118463865758704,-0.21160941985857024,-3.1153142142186643,0.36687359859937535,-3.4210002339556964,-2.591958110194534,-4.842860016577048,-4.667089449314141,-4.940449483180866,2.0
-0.2405374359487789,1.4735621162974355,0.044937752165016165,-0.609591640141048,-1.4328862522060044,1.268625232949422,-2.0275730243190093,-0.08971274022054013,-0.01760423596952773,0.09867338627992475,0.28155916114939855,0.2002980839604442,0.7
-0.44396123046924546,-0.2929594866228891,0.0328789869907942,-0.7005385365778908,-0.5072050862866117,1.1398705643721359,-0.1608498347411897,-0.0682344198225056,-0.7905710536367451,0.17028981240828667,0.10029712067160843,0.2005335574683872,0.5
-0.09783716218069045,1.364066975620556,0.04252599913017177,-0.6271942652578563,-0.33607075309142975,1.4256431214583076,0.05181483242590368,0.054192006446291255,-0.23562051787566593,0.03629778932941596,0.5661210741575423,0.20178259085834566,0.9
0.08736957611406265,-0.2929594866228891,0.07870229465283766,-0.3778237427697392,0.06064974658831,-0.3141150832201449,0.3353677219820282,-0.2658349674844233,0.04625911933631074,0.10791421545777792,0.5661210741575423,0.20700651944216783,1.5
0.8130156491049806,-0.2929594866228891,0.4163477195310528,1.0978629961893538,2.864919160991177,-0.7474844555046692,1.1623969831873913,0.11433130356078795,1.5459468766906554,0.11715504463563103,-0.010798968653488826,0.19507927436592515,4.2
0.02968223139930349,-0.2929594866228891,0.15587839176785825,0.03583794747525507,-0.09103750328923756,0.27313181980308726,0.35112066029070177,0.39999296485464725,-0.015402051303809164,0.09636317898546147,0.4920570146074775,0.20456476154458508,2.3
0.8494497615564074,-0.2929594866228891,0.3705244118690093,0.9365055992852781,0.18511107982116953,-0.28899222105872324,0.7134382413901943,0.9713162874423659,1.3301327794502358,0.389759505382299,-0.2427364182971128,0.20213068213095703,2.8
-0.29518860462591917,-0.2929594866228891,0.05699651733923812,-0.5215785145570068,-0.40608025303491324,0.27313181980308726,0.24872656128432347,0.18950542495390882,0.411821773845593,0.3181430792539371,0.154870638234814,0.2130290103572749,-200.0
0.9435712187225934,2.261927129170969,0.24511325405710083,0.4436320960146466,-0.009359753355173486,0.8289751451245423,0.4377618209884065,0.6426979853524375,0.640848979080324,0.09174276439653488,0.18410645121510275,0.19793567039705967,2.6
0.14809309686644073,-0.2929594866228891,0.12693735534972553,-0.10498305345921106,0.7529659126960911,-7.930620237370143e-05,0.4771441667600904,-0.3904092257930236,0.06387659666205928,-0.033008429504482684,0.759077439827448,0.20045165363953743,2.8
0.5640492140202304,1.583057256974315,0.11246683714065919,-0.19592994989605378,-0.1960517532044628,0.8258347873543647,0.20146774635830272,0.28830569878486767,0.2554666625795747,0.06402027686297544,0.4004514672692394,0.20062058028654003,1.6
-0.3042971327387759,-0.2929594866228891,0.19205468729052413,0.205996656937735,0.702403496070242,0.21346502216971072,0.6346735498468263,-0.7555406725596108,-0.18717245522985745,-0.021457393032166247,-0.11214978698515636,0.18824030465697225,2.2
-0.5927338563125717,-0.2929594866228891,-0.000885555497027313,-0.9763129967412203,-1.4328862522060044,0.9859930336334279,-2.0275730243190093,-0.3624874092755787,-1.2706473107633929,0.3389349449041067,0.0671631992939478,0.21157265790054056,0.6
0.17845485724262974,-0.2929594866228891,0.17999592211630216,0.14732123988170742,0.39513957965162,-0.3141150832201449,0.571661796612132,-0.08112141206132631,0.4888982371457429,0.14487753216919053,0.3887571420771239,0.20574212908430003,2.5
-0.012824233127361159,-0.2929594866228891,0.18964293425567977,0.2030628860849336,-1.4328862522060044,-0.3957643852447654,-2.0275730243190093,0.34629716385956094,0.35896934186834734,0.3874492980878357,0.0886027954794929,0.21672492063411922,-200.0
-0.015860409164980063,-0.2929594866228891,0.1751724160466134,0.13265238561770054,1.009667412488864,-0.27015007443765693,1.1702734523417282,-0.813532137634304,0.38539555785697016,-0.016836978443239645,-0.11020073278647056,0.1883938743360655,2.1
-0.5654082719740016,-0.2929594866228891,-0.000885555497027313,-0.9821805384468231,-0.26217183648441944,0.9891333914036057,0.19359127720396593,-1.3010900106696879,-1.2045817707918358,-0.14851879422764708,0.14512536724138445,0.1879024513629671,1.0
-0.5471912157482882,-0.2929594866228891,0.1486431326633251,0.006500238947241294,-0.25050358649383886,0.5432025880383705,0.38262653690804893,0.18735759291410536,-0.7223033289994695,0.461375931510661,-0.35967967021826774,0.20041838020906724,1.5
-3.792863399962896,-0.2929594866228891,-4.865391426778169,-3.2118463865758704,0.8929849125830581,-3.1153142142186643,0.32749125282769137,-3.4210002339556964,-2.591958110194534,-4.842860016577048,-4.667089449314141,-4.940449483180866,1.6
-0.10998186633116606,-0.2929594866228891,0.15829014480270268,0.05344057259206334,-1.4328862522060044,-0.23560613896570212,-2.0275730243190093,0.6276631610738134,-0.4228062144617442,0.4128615783269319,0.21334226419539148,0.22519940742541522,-200.0
0.40313188402642863,-0.2929594866228891,0.20893695853443492,0.29107601166897495,1.6164164119990543,-0.433448678486898,0.35112066029070177,0.08211382296373615,0.13654869063077202,0.05939986227404884,0.8896640711394042,0.2094559558237052,2.7
0.6642430232616543,-0.2929594866228891,0.36570090579932046,0.913035432462867,0.12676982986826663,-0.45229082510796426,0.6267970806924895,1.0894470496315558,1.0064116335896063,0.5214413211667065,-0.23104209310499726,0.21192586816245504,2.9
0.43956599647785544,-0.2929594866228891,0.2137604646041237,0.3086786367857832,0.33290891303519027,-0.4365890362570757,0.1305795239692716,0.5353063833622649,0.18059238394514338,0.29042059172037765,0.48620985201141986,0.22206402647726134,2.1
-0.11605421840640387,-0.2929594866228891,0.19205468729052413,0.21186419864333775,-0.22327766984915082,0.08156999582224682,0.46139122845141683,0.36992331629739894,-0.5042870470933312,0.3620370178487396,-0.1667233045483621,0.20366125993258644,1.6
0.8190880011802184,-0.2929594866228891,0.4597592741582519,1.2445515388294228,1.678647078615484,-0.7945898220573349,0.949732316020298,0.735054763063986,0.8963024003036779,0.1633591905248968,0.3614703832955211,0.20647926354394766,5.2
-0.07962010595497704,-0.2929594866228891,0.13658436748910313,-0.05804271981438902,-0.33218133642790293,-0.022061810593617687,0.10695011650626123,0.42361911729248525,-0.5857678797249182,0.6184700275341645,-0.24078736409842683,0.22007018014370056,1.4
0.48814481307975793,2.765604776284615,0.2571720192313228,0.4905724296594686,-0.013249170018700346,0.29511432419433126,0.532279450840448,0.41502778913327143,0.008821980019095083,0.14256732487472723,-0.06537248621669442,0.19502296548359094,2.7
0.138984568753584,-0.2929594866228891,0.08352580072252647,-0.3602211176529309,0.2512311631011262,-0.22304470788499126,0.6504264881554999,-0.4677311792259479,0.10131373597927493,0.05939986227404884,0.49790417720353525,0.2020692542593197,1.5
-0.835627939322084,-0.2929594866228891,-0.027414838880315644,-1.2814251654325637,-0.4877580029689773,2.138504335288648,-0.1608498347411897,-1.4127772767394675,-1.4159914987008182,-0.19010252552798626,0.2503742939704239,0.18773096522131294,0.4
0.92535416249688,-0.2929594866228891,0.49352381664607337,1.3589686020886764,-1.4328862522060044,-0.8573969774608892,-2.0275730243190093,1.179655995303301,0.9381439089523307,0.13794691028580064,0.733739735244531,0.21316210407915573,-200.0
0.2179251457316755,-0.2929594866228891,0.22581922977834568,0.36735405384181075,-1.4328862522060044,0.31709682858557525,-2.0275730243190093,0.412879957093468,-0.13432002325261183,0.4313432366826383,-0.3031570984563762,0.201728841470663,-200.0
0.3758062996878585,1.7801485101926986,0.1389961205239475,-0.04924140725598489,-0.03269625333633465,0.7724487052613435,0.20934421551263951,0.35059282793916785,0.1651770912851134,0.006265094501393235,0.5018022856009071,0.19890315937534717,1.6
0.15416544894167852,-0.2929594866228891,0.2137604646041237,0.30574486593298184,0.3212406630446097,0.6028693856717471,0.5795382657664688,-0.0682344198225056,0.3699802651969402,0.36434722514320284,-0.17451952134310572,0.2034232269299919,2.0
